"No.","Time","Source","Destination","Protocol","Length","Info"
"103570","17701.106569128613","192.168.11.248","192.168.11.111","IEC 60870-5-104","132","-> S (15250)"
"103571","17701.351233287198","192.168.11.111","192.168.11.248","TCP","399","-> S (15250)"
"103572","17701.3734867719","192.168.11.248","192.168.11.111","IEC 60870-5-104","366","-> S (15250)"
"103573","17701.50369010474","192.168.11.111","192.168.11.248","TCP","303","-> S (15250)"
"103574","17701.682629766543","192.168.11.248","192.168.11.111","IEC 60870-5-104","321","-> S (15250)"
"103575","17701.78347059773","192.168.11.111","192.168.11.248","TCP","516","-> S (15250)"
"103576","17701.82916205267","192.168.11.248","192.168.11.111","IEC 60870-5-104","288","-> S (15250)"
"103577","17701.869608269528","192.168.11.111","192.168.11.248","TCP","346","-> S (15250)"
"103578","17702.003038138082","192.168.11.248","192.168.11.111","IEC 60870-5-104","551","-> S (15250)"
"103579","17702.35779995747","192.168.11.111","192.168.11.248","TCP","335","-> S (15250)"
"103580","17702.401009393565","192.168.11.248","192.168.11.111","IEC 60870-5-104","637","-> S (15250)"
"103581","17702.719449266984","192.168.11.111","192.168.11.248","TCP","334","-> S (15250)"
"103582","17702.866723603565","192.168.11.248","192.168.11.111","IEC 60870-5-104","167","-> S (15250)"
"103583","17702.88772100353","192.168.11.111","192.168.11.248","TCP","629","-> S (15250)"
"103584","17703.231490072325","192.168.11.248","192.168.11.111","IEC 60870-5-104","535","-> S (15250)"
"103585","17703.25109731577","192.168.11.111","192.168.11.248","TCP","511","-> S (15250)"
"103586","17703.3985866142","192.168.11.248","192.168.11.111","IEC 60870-5-104","605","-> S (15250)"
"103587","17703.708683034427","192.168.11.111","192.168.11.248","TCP","540","-> S (15250)"
"103588","17703.897194400233","192.168.11.248","192.168.11.111","IEC 60870-5-104","87","-> S (15250)"
"103589","17704.073809180456","192.168.11.111","192.168.11.248","TCP","283","-> S (15250)"
"103590","17704.101013404506","192.168.11.248","192.168.11.111","IEC 60870-5-104","169","-> S (15250)"
"103591","17704.315685356905","192.168.11.111","192.168.11.248","TCP","750","-> S (15250)"
"103592","17704.459343608403","192.168.11.248","192.168.11.111","IEC 60870-5-104","158","-> S (15250)"
"103593","17704.560349258474","192.168.11.111","192.168.11.248","TCP","493","-> S (15250)"
"103594","17704.597110572508","192.168.11.248","192.168.11.111","IEC 60870-5-104","521","-> S (15250)"
"103595","17704.740891776346","192.168.11.111","192.168.11.248","TCP","693","-> S (15250)"
"103596","17705.00648404235","192.168.11.248","192.168.11.111","IEC 60870-5-104","107","-> S (15250)"
"103597","17705.06581158912","192.168.11.111","192.168.11.248","TCP","428","-> S (15250)"
"103598","17705.122014568533","192.168.11.248","192.168.11.111","IEC 60870-5-104","663","-> S (15250)"
"103599","17705.16811745509","192.168.11.111","192.168.11.248","TCP","399","-> S (15250)"
"103600","17705.20114475359","192.168.11.248","192.168.11.111","IEC 60870-5-104","684","-> S (15250)"
"103601","17705.50108999654","192.168.11.111","192.168.11.248","TCP","248","-> S (15250)"
"103602","17705.58806426481","192.168.11.248","192.168.11.111","IEC 60870-5-104","381","-> S (15250)"
"103603","17705.71725643518","192.168.11.111","192.168.11.248","TCP","246","-> S (15250)"
"103604","17705.876311164502","192.168.11.248","192.168.11.111","IEC 60870-5-104","521","-> S (15250)"
"103605","17705.953540381422","192.168.11.111","192.168.11.248","TCP","768","-> S (15250)"
"103606","17706.017140109696","192.168.11.248","192.168.11.111","IEC 60870-5-104","628","-> S (15250)"
"103607","17706.127849190943","192.168.11.111","192.168.11.248","TCP","305","-> S (15250)"
"103608","17706.43916004023","192.168.11.248","192.168.11.111","IEC 60870-5-104","961","-> S (15250)"
"103609","17706.74144512055","192.168.11.111","192.168.11.248","TCP","568","-> S (15250)"
"103610","17707.11833807384","192.168.11.248","192.168.11.111","IEC 60870-5-104","366","-> S (15250)"
"103611","17707.23308268201","192.168.11.111","192.168.11.248","TCP","221","-> S (15250)"
"103612","17707.687422758427","192.168.11.248","192.168.11.111","IEC 60870-5-104","504","-> S (15250)"
"103613","17707.883698870934","192.168.11.111","192.168.11.248","TCP","288","-> S (15250)"
"103614","17707.982539031458","192.168.11.248","192.168.11.111","IEC 60870-5-104","667","-> S (15250)"
"103615","17708.120110768305","192.168.11.111","192.168.11.248","TCP","688","-> S (15250)"
"103616","17708.14394569313","192.168.11.248","192.168.11.111","IEC 60870-5-104","237","-> S (15250)"
"103617","17708.151533210028","192.168.11.111","192.168.11.248","TCP","272","-> S (15250)"
"103618","17708.18365104716","192.168.11.248","192.168.11.111","IEC 60870-5-104","483","-> S (15250)"
"103619","17708.405951596913","192.168.11.111","192.168.11.248","TCP","272","-> S (15250)"
"103620","17708.62889999055","192.168.11.248","192.168.11.111","IEC 60870-5-104","296","-> S (15250)"
"103621","17709.02815617376","192.168.11.111","192.168.11.248","TCP","271","-> S (15250)"
"103622","17709.35189129195","192.168.11.248","192.168.11.111","IEC 60870-5-104","184","-> S (15250)"
"103623","17709.505958013764","192.168.11.111","192.168.11.248","TCP","328","-> S (15250)"
"103624","17709.61489054909","192.168.11.248","192.168.11.111","IEC 60870-5-104","692","-> S (15250)"
"103625","17709.75949346818","192.168.11.111","192.168.11.248","TCP","349","-> S (15250)"
"103626","17709.797813234964","192.168.11.248","192.168.11.111","IEC 60870-5-104","489","-> S (15250)"
"103627","17709.80527772853","192.168.11.111","192.168.11.248","TCP","607","-> S (15250)"
"103628","17710.062380118838","192.168.11.248","192.168.11.111","IEC 60870-5-104","336","-> S (15250)"
"103629","17710.4799916941","192.168.11.111","192.168.11.248","TCP","494","-> S (15250)"
"103630","17710.572639610913","192.168.11.248","192.168.11.111","IEC 60870-5-104","65","-> S (15250)"
"103631","17710.651417425164","192.168.11.111","192.168.11.248","TCP","336","-> S (15250)"
"103632","17710.827198285377","192.168.11.248","192.168.11.111","IEC 60870-5-104","236","-> S (15250)"
"103633","17710.950408176315","192.168.11.111","192.168.11.248","TCP","829","-> S (15250)"
"103634","17711.09151976621","192.168.11.248","192.168.11.111","IEC 60870-5-104","94","-> S (15250)"
"103635","17711.09823032077","192.168.11.111","192.168.11.248","TCP","483","-> S (15250)"
"103636","17711.35484674429","192.168.11.248","192.168.11.111","IEC 60870-5-104","449","-> S (15250)"
"103637","17711.57388899022","192.168.11.111","192.168.11.248","TCP","296","-> S (15250)"
"103638","17711.57542984712","192.168.11.248","192.168.11.111","IEC 60870-5-104","737","-> S (15250)"
"103639","17711.831976079466","192.168.11.111","192.168.11.248","TCP","257","-> S (15250)"
"103640","17711.88449949741","192.168.11.248","192.168.11.111","IEC 60870-5-104","507","-> S (15250)"
"103641","17712.006274676358","192.168.11.111","192.168.11.248","TCP","648","-> S (15250)"
"103642","17712.04181556035","192.168.11.248","192.168.11.111","IEC 60870-5-104","287","-> S (15250)"
"103643","17712.205861441013","192.168.11.111","192.168.11.248","TCP","519","-> S (15250)"
"103644","17712.362566699932","192.168.11.248","192.168.11.111","IEC 60870-5-104","494","-> S (15250)"
"103645","17712.710515844465","192.168.11.111","192.168.11.248","TCP","352","-> S (15250)"
"103646","17712.982039970066","192.168.11.248","192.168.11.111","IEC 60870-5-104","287","-> S (15250)"
"103647","17713.26430407781","192.168.11.111","192.168.11.248","TCP","667","-> S (15250)"
"103648","17713.441162124454","192.168.11.248","192.168.11.111","IEC 60870-5-104","271","-> S (15250)"
"103649","17713.585599246882","192.168.11.111","192.168.11.248","TCP","347","-> S (15250)"
"103650","17713.671655147373","192.168.11.248","192.168.11.111","IEC 60870-5-104","192","-> S (15250)"
"103651","17713.875084151066","192.168.11.111","192.168.11.248","TCP","589","-> S (15250)"
"103652","17713.97699819419","192.168.11.248","192.168.11.111","IEC 60870-5-104","218","-> S (15250)"
"103653","17714.07787506791","192.168.11.111","192.168.11.248","TCP","673","-> S (15250)"
"103654","17714.09007778345","192.168.11.248","192.168.11.111","IEC 60870-5-104","291","-> S (15250)"
"103655","17714.240757287218","192.168.11.111","192.168.11.248","TCP","749","-> S (15250)"
"103656","17714.36106297109","192.168.11.248","192.168.11.111","IEC 60870-5-104","120","-> S (15250)"
"103657","17714.737289580476","192.168.11.111","192.168.11.248","TCP","254","-> S (15250)"
"103658","17714.74543888647","192.168.11.248","192.168.11.111","IEC 60870-5-104","131","-> S (15250)"
"103659","17714.873434684934","192.168.11.111","192.168.11.248","TCP","422","-> S (15250)"
"103660","17714.999155244586","192.168.11.248","192.168.11.111","IEC 60870-5-104","302","-> S (15250)"
"103661","17715.032109432887","192.168.11.111","192.168.11.248","TCP","303","-> S (15250)"
"103662","17715.04756723082","192.168.11.248","192.168.11.111","IEC 60870-5-104","110","-> S (15250)"
"103663","17715.26952857388","192.168.11.111","192.168.11.248","TCP","792","-> S (15250)"
"103664","17715.549072634487","192.168.11.248","192.168.11.111","IEC 60870-5-104","236","-> S (15250)"
"103665","17715.714599378476","192.168.11.111","192.168.11.248","TCP","521","-> S (15250)"
"103666","17715.777577043107","192.168.11.248","192.168.11.111","IEC 60870-5-104","684","-> S (15250)"
"103667","17715.84528004445","192.168.11.111","192.168.11.248","TCP","600","-> S (15250)"
"103668","17715.956895824642","192.168.11.248","192.168.11.111","IEC 60870-5-104","115","-> S (15250)"
"103669","17716.066865149238","192.168.11.111","192.168.11.248","TCP","336","-> S (15250)"
"103670","17716.250827347318","192.168.11.248","192.168.11.111","IEC 60870-5-104","93","-> S (15250)"
"103671","17716.5520700311","192.168.11.111","192.168.11.248","TCP","426","-> S (15250)"
"103672","17716.624588931303","192.168.11.248","192.168.11.111","IEC 60870-5-104","411","-> S (15250)"
"103673","17716.64900609804","192.168.11.111","192.168.11.248","TCP","235","-> S (15250)"
"103674","17716.694976143946","192.168.11.248","192.168.11.111","IEC 60870-5-104","726","-> S (15250)"
"103675","17717.048286533573","192.168.11.111","192.168.11.248","TCP","563","-> S (15250)"
"103676","17717.065983546287","192.168.11.248","192.168.11.111","IEC 60870-5-104","332","-> S (15250)"
"103677","17717.19836972543","192.168.11.111","192.168.11.248","TCP","914","-> S (15250)"
"103678","17717.28886368283","192.168.11.248","192.168.11.111","IEC 60870-5-104","155","-> S (15250)"
"103679","17717.500094975196","192.168.11.111","192.168.11.248","TCP","554","-> S (15250)"
"103680","17717.526679079292","192.168.11.248","192.168.11.111","IEC 60870-5-104","694","-> S (15250)"
"103681","17717.69410591394","192.168.11.111","192.168.11.248","TCP","295","-> S (15250)"
"103682","17717.81888956711","192.168.11.248","192.168.11.111","IEC 60870-5-104","385","-> S (15250)"
"103683","17717.988218792452","192.168.11.111","192.168.11.248","TCP","418","-> S (15250)"
"103684","17718.01105875711","192.168.11.248","192.168.11.111","IEC 60870-5-104","335","-> S (15250)"
"103685","17718.280574268854","192.168.11.111","192.168.11.248","TCP","237","-> S (15250)"
"103686","17718.38691303867","192.168.11.248","192.168.11.111","IEC 60870-5-104","124","-> S (15250)"
"103687","17718.53069325376","192.168.11.111","192.168.11.248","TCP","690","-> S (15250)"
"103688","17718.79408916092","192.168.11.248","192.168.11.111","IEC 60870-5-104","445","-> S (15250)"
"103689","17719.044686841255","192.168.11.111","192.168.11.248","TCP","565","-> S (15250)"
"103690","17719.07067869082","192.168.11.248","192.168.11.111","IEC 60870-5-104","215","-> S (15250)"
"103691","17719.130521084568","192.168.11.111","192.168.11.248","TCP","463","-> S (15250)"
"103692","17719.31812679471","192.168.11.248","192.168.11.111","IEC 60870-5-104","526","-> S (15250)"
"103693","17719.469851900325","192.168.11.111","192.168.11.248","TCP","870","-> S (15250)"
"103694","17719.795076065773","192.168.11.248","192.168.11.111","IEC 60870-5-104","689","-> S (15250)"
"103695","17719.8044472187","192.168.11.111","192.168.11.248","TCP","224","-> S (15250)"
"103696","17719.952388843216","192.168.11.248","192.168.11.111","IEC 60870-5-104","725","-> S (15250)"
"103697","17720.042624490623","192.168.11.111","192.168.11.248","TCP","342","-> S (15250)"
"103698","17720.121064528525","192.168.11.248","192.168.11.111","IEC 60870-5-104","359","-> S (15250)"
"103699","17720.15214869811","192.168.11.111","192.168.11.248","TCP","372","-> S (15250)"
"103700","17720.419043824088","192.168.11.248","192.168.11.111","IEC 60870-5-104","415","-> S (15250)"
"103701","17720.756492132725","192.168.11.111","192.168.11.248","TCP","340","-> S (15250)"
"103702","17721.101253440887","192.168.11.248","192.168.11.111","IEC 60870-5-104","374","-> S (15250)"
"103703","17721.111015663526","192.168.11.111","192.168.11.248","TCP","382","-> S (15250)"
"103704","17721.294339784836","192.168.11.248","192.168.11.111","IEC 60870-5-104","554","-> S (15250)"
"103705","17721.37127846412","192.168.11.111","192.168.11.248","TCP","790","-> S (15250)"
"103706","17721.518998405765","192.168.11.248","192.168.11.111","IEC 60870-5-104","597","-> S (15250)"
"103707","17721.664782933945","192.168.11.111","192.168.11.248","TCP","605","-> S (15250)"
"103708","17721.706313062532","192.168.11.248","192.168.11.111","IEC 60870-5-104","264","-> S (15250)"
"103709","17722.038262587583","192.168.11.111","192.168.11.248","TCP","308","-> S (15250)"
"103710","17722.235723034257","192.168.11.248","192.168.11.111","IEC 60870-5-104","699","-> S (15250)"
"103711","17722.341341374515","192.168.11.111","192.168.11.248","TCP","558","-> S (15250)"
"103712","17722.45564528206","192.168.11.248","192.168.11.111","IEC 60870-5-104","125","-> S (15250)"
"103713","17722.684880287146","192.168.11.111","192.168.11.248","TCP","494","-> S (15250)"
"103714","17722.754462981065","192.168.11.248","192.168.11.111","IEC 60870-5-104","285","-> S (15250)"
"103715","17722.95990556642","192.168.11.111","192.168.11.248","TCP","392","-> S (15250)"
"103716","17723.123440232772","192.168.11.248","192.168.11.111","IEC 60870-5-104","338","-> S (15250)"
"103717","17723.42859091712","192.168.11.111","192.168.11.248","TCP","456","-> S (15250)"
"103718","17723.44580296747","192.168.11.248","192.168.11.111","IEC 60870-5-104","635","-> S (15250)"
"103719","17723.597463270755","192.168.11.111","192.168.11.248","TCP","469","-> S (15250)"
"103720","17723.97092751027","192.168.11.248","192.168.11.111","IEC 60870-5-104","383","-> S (15250)"
"103721","17724.07844594682","192.168.11.111","192.168.11.248","TCP","904","-> S (15250)"
"103722","17724.242001091017","192.168.11.248","192.168.11.111","IEC 60870-5-104","113","-> S (15250)"
"103723","17724.62116065484","192.168.11.111","192.168.11.248","TCP","340","-> S (15250)"
"103724","17724.966403608432","192.168.11.248","192.168.11.111","IEC 60870-5-104","187","-> S (15250)"
"103725","17725.148638897197","192.168.11.111","192.168.11.248","TCP","484","-> S (15250)"
"103726","17725.152559135946","192.168.11.248","192.168.11.111","IEC 60870-5-104","311","-> S (15250)"
"103727","17725.169397350423","192.168.11.111","192.168.11.248","TCP","406","-> S (15250)"
"103728","17725.291936598143","192.168.11.248","192.168.11.111","IEC 60870-5-104","735","-> S (15250)"
"103729","17725.410750311577","192.168.11.111","192.168.11.248","TCP","342","-> S (15250)"
"103730","17725.548205380597","192.168.11.248","192.168.11.111","IEC 60870-5-104","347","-> S (15250)"
"103731","17725.773860878617","192.168.11.111","192.168.11.248","TCP","569","-> S (15250)"
"103732","17725.90761149013","192.168.11.248","192.168.11.111","IEC 60870-5-104","289","-> S (15250)"
"103733","17726.074443482357","192.168.11.111","192.168.11.248","TCP","607","-> S (15250)"
"103734","17726.190201564597","192.168.11.248","192.168.11.111","IEC 60870-5-104","177","-> S (15250)"
"103735","17726.469323483627","192.168.11.111","192.168.11.248","TCP","698","-> S (15250)"
"103736","17726.523354629127","192.168.11.248","192.168.11.111","IEC 60870-5-104","406","-> S (15250)"
"103737","17726.56179273874","192.168.11.111","192.168.11.248","TCP","334","-> S (15250)"
"103738","17726.890679947894","192.168.11.248","192.168.11.111","IEC 60870-5-104","212","-> S (15250)"
"103739","17726.898807390087","192.168.11.111","192.168.11.248","TCP","367","-> S (15250)"
"103740","17726.91998148894","192.168.11.248","192.168.11.111","IEC 60870-5-104","257","-> S (15250)"
"103741","17727.105852749475","192.168.11.111","192.168.11.248","TCP","319","-> S (15250)"
"103742","17727.214993412017","192.168.11.248","192.168.11.111","IEC 60870-5-104","111","-> S (15250)"
"103743","17727.6493212337","192.168.11.111","192.168.11.248","TCP","464","-> S (15250)"
"103744","17727.689543862743","192.168.11.248","192.168.11.111","IEC 60870-5-104","275","-> S (15250)"
"103745","17727.916534479675","192.168.11.111","192.168.11.248","TCP","626","-> S (15250)"
"103746","17728.206669946983","192.168.11.248","192.168.11.111","IEC 60870-5-104","214","-> S (15250)"
"103747","17728.319883172226","192.168.11.111","192.168.11.248","TCP","927","-> S (15250)"
"103748","17728.50182822134","192.168.11.248","192.168.11.111","IEC 60870-5-104","238","-> S (15250)"
"103749","17728.72474829341","192.168.11.111","192.168.11.248","TCP","422","-> S (15250)"
"103750","17728.917115008706","192.168.11.248","192.168.11.111","IEC 60870-5-104","458","-> S (15250)"
"103751","17728.987726990836","192.168.11.111","192.168.11.248","TCP","582","-> S (15250)"
"103752","17729.21684229187","192.168.11.248","192.168.11.111","IEC 60870-5-104","821","-> S (15250)"
"103753","17729.569656270825","192.168.11.111","192.168.11.248","TCP","547","-> S (15250)"
"103754","17729.61085634132","192.168.11.248","192.168.11.111","IEC 60870-5-104","415","-> S (15250)"
"103755","17729.738516605543","192.168.11.111","192.168.11.248","TCP","783","-> S (15250)"
"103756","17729.85557798885","192.168.11.248","192.168.11.111","IEC 60870-5-104","552","-> S (15250)"
"103757","17729.947563827296","192.168.11.111","192.168.11.248","TCP","289","-> S (15250)"
"103758","17730.26608075974","192.168.11.248","192.168.11.111","IEC 60870-5-104","151","-> S (15250)"
"103759","17730.717851258934","192.168.11.111","192.168.11.248","TCP","860","-> S (15250)"
"103760","17730.755128246772","192.168.11.248","192.168.11.111","IEC 60870-5-104","178","-> S (15250)"
"103761","17730.778006433353","192.168.11.111","192.168.11.248","TCP","388","-> S (15250)"
"103762","17731.017486557274","192.168.11.248","192.168.11.111","IEC 60870-5-104","686","-> S (15250)"
"103763","17731.107235923497","192.168.11.111","192.168.11.248","TCP","356","-> S (15250)"
"103764","17731.302083117615","192.168.11.248","192.168.11.111","IEC 60870-5-104","435","-> S (15250)"
"103765","17731.487878646003","192.168.11.111","192.168.11.248","TCP","352","-> S (15250)"
"103766","17731.75670020611","192.168.11.248","192.168.11.111","IEC 60870-5-104","366","-> S (15250)"
"103767","17732.04642612873","192.168.11.111","192.168.11.248","TCP","890","-> S (15250)"
"103768","17732.109377366283","192.168.11.248","192.168.11.111","IEC 60870-5-104","561","-> S (15250)"
"103769","17732.50248386163","192.168.11.111","192.168.11.248","TCP","796","-> S (15250)"
"103770","17732.76899526339","192.168.11.248","192.168.11.111","IEC 60870-5-104","754","-> S (15250)"
"103771","17732.893684174935","192.168.11.111","192.168.11.248","TCP","635","-> S (15250)"
"103772","17733.17085454479","192.168.11.248","192.168.11.111","IEC 60870-5-104","840","-> S (15250)"
"103773","17733.19199765281","192.168.11.111","192.168.11.248","TCP","379","-> S (15250)"
"103774","17733.31543080113","192.168.11.248","192.168.11.111","IEC 60870-5-104","838","-> S (15250)"
"103775","17733.47692359086","192.168.11.111","192.168.11.248","TCP","484","-> S (15250)"
"103776","17733.635373958823","192.168.11.248","192.168.11.111","IEC 60870-5-104","201","-> S (15250)"
"103777","17733.748321266306","192.168.11.111","192.168.11.248","TCP","630","-> S (15250)"
"103778","17733.855192158266","192.168.11.248","192.168.11.111","IEC 60870-5-104","462","-> S (15250)"
"103779","17733.99164604436","192.168.11.111","192.168.11.248","TCP","749","-> S (15250)"
"103780","17734.157741431","192.168.11.248","192.168.11.111","IEC 60870-5-104","334","-> S (15250)"
"103781","17734.259443650157","192.168.11.111","192.168.11.248","TCP","627","-> S (15250)"
"103782","17734.280300036793","192.168.11.248","192.168.11.111","IEC 60870-5-104","715","-> S (15250)"
"103783","17734.473705005785","192.168.11.111","192.168.11.248","TCP","251","-> S (15250)"
"103784","17734.593393146897","192.168.11.248","192.168.11.111","IEC 60870-5-104","439","-> S (15250)"
"103785","17734.723788531333","192.168.11.111","192.168.11.248","TCP","378","-> S (15250)"
"103786","17734.877704868562","192.168.11.248","192.168.11.111","IEC 60870-5-104","381","-> S (15250)"
"103787","17735.082869630627","192.168.11.111","192.168.11.248","TCP","748","-> S (15250)"
"103788","17735.124768559475","192.168.11.248","192.168.11.111","IEC 60870-5-104","676","-> S (15250)"
"103789","17735.361279059252","192.168.11.111","192.168.11.248","TCP","422","-> S (15250)"
"103790","17735.563518193358","192.168.11.248","192.168.11.111","IEC 60870-5-104","445","-> S (15250)"
"103791","17735.960332915496","192.168.11.111","192.168.11.248","TCP","812","-> S (15250)"
"103792","17735.976195775867","192.168.11.248","192.168.11.111","IEC 60870-5-104","403","-> S (15250)"
"103793","17736.023424878986","192.168.11.111","192.168.11.248","TCP","377","-> S (15250)"
"103794","17736.268672587667","192.168.11.248","192.168.11.111","IEC 60870-5-104","859","-> S (15250)"
"103795","17736.38818559778","192.168.11.111","192.168.11.248","TCP","402","-> S (15250)"
"103796","17736.554814335785","192.168.11.248","192.168.11.111","IEC 60870-5-104","449","-> S (15250)"
"103797","17736.87181908048","192.168.11.111","192.168.11.248","TCP","250","-> S (15250)"
"103798","17737.107396890733","192.168.11.248","192.168.11.111","IEC 60870-5-104","645","-> S (15250)"
"103799","17737.295458259145","192.168.11.111","192.168.11.248","TCP","636","-> S (15250)"
"103800","17737.66634184967","192.168.11.248","192.168.11.111","IEC 60870-5-104","173","-> S (15250)"
"103801","17737.85069369399","192.168.11.111","192.168.11.248","TCP","638","-> S (15250)"
"103802","17737.86420524435","192.168.11.248","192.168.11.111","IEC 60870-5-104","780","-> S (15250)"
"103803","17738.139756188288","192.168.11.111","192.168.11.248","TCP","433","-> S (15250)"
"103804","17738.302591682455","192.168.11.248","192.168.11.111","IEC 60870-5-104","740","-> S (15250)"
"103805","17738.336037821966","192.168.11.111","192.168.11.248","TCP","573","-> S (15250)"
"103806","17738.568249852975","192.168.11.248","192.168.11.111","IEC 60870-5-104","107","-> S (15250)"
"103807","17738.617597039876","192.168.11.111","192.168.11.248","TCP","649","-> S (15250)"
"103808","17738.675463382722","192.168.11.248","192.168.11.111","IEC 60870-5-104","577","-> S (15250)"
"103809","17738.711977881427","192.168.11.111","192.168.11.248","TCP","459","-> S (15250)"
"103810","17738.855005095298","192.168.11.248","192.168.11.111","IEC 60870-5-104","171","-> S (15250)"
"103811","17738.96296120087","192.168.11.111","192.168.11.248","TCP","423","-> S (15250)"
"103812","17739.111148483822","192.168.11.248","192.168.11.111","IEC 60870-5-104","438","-> S (15250)"
"103813","17739.279785778243","192.168.11.111","192.168.11.248","TCP","348","-> S (15250)"
"103814","17739.29158614788","192.168.11.248","192.168.11.111","IEC 60870-5-104","509","-> S (15250)"
"103815","17739.43673574212","192.168.11.111","192.168.11.248","TCP","322","-> S (15250)"
"103816","17739.483166870443","192.168.11.248","192.168.11.111","IEC 60870-5-104","542","-> S (15250)"
"103817","17739.935026702966","192.168.11.111","192.168.11.248","TCP","494","-> S (15250)"
"103818","17740.01581842625","192.168.11.248","192.168.11.111","IEC 60870-5-104","87","-> S (15250)"
"103819","17740.19489063698","192.168.11.111","192.168.11.248","TCP","405","-> S (15250)"
"103820","17740.298373739904","192.168.11.248","192.168.11.111","IEC 60870-5-104","470","-> S (15250)"
"103821","17740.73750263842","192.168.11.111","192.168.11.248","TCP","306","-> S (15250)"
"103822","17740.77528428883","192.168.11.248","192.168.11.111","IEC 60870-5-104","689","-> S (15250)"
"103823","17741.087814407438","192.168.11.111","192.168.11.248","TCP","549","-> S (15250)"
"103824","17741.28139178315","192.168.11.248","192.168.11.111","IEC 60870-5-104","80","-> S (15250)"
"103825","17741.345156839478","192.168.11.111","192.168.11.248","TCP","344","-> S (15250)"
"103826","17741.43674372381","192.168.11.248","192.168.11.111","IEC 60870-5-104","191","-> S (15250)"
"103827","17741.55349616402","192.168.11.111","192.168.11.248","TCP","393","-> S (15250)"
"103828","17741.616412396917","192.168.11.248","192.168.11.111","IEC 60870-5-104","237","-> S (15250)"
"103829","17741.895958019864","192.168.11.111","192.168.11.248","TCP","276","-> S (15250)"
"103830","17742.25920140661","192.168.11.248","192.168.11.111","IEC 60870-5-104","83","-> S (15250)"
"103831","17742.578982590585","192.168.11.111","192.168.11.248","TCP","347","-> S (15250)"
"103832","17742.597566558004","192.168.11.248","192.168.11.111","IEC 60870-5-104","343","-> S (15250)"
"103833","17742.67306541524","192.168.11.111","192.168.11.248","TCP","319","-> S (15250)"
"103834","17742.744841407733","192.168.11.248","192.168.11.111","IEC 60870-5-104","735","-> S (15250)"
"103835","17743.173842230666","192.168.11.111","192.168.11.248","TCP","512","-> S (15250)"
"103836","17743.33890717765","192.168.11.248","192.168.11.111","IEC 60870-5-104","297","-> S (15250)"
"103837","17743.37447327914","192.168.11.111","192.168.11.248","TCP","352","-> S (15250)"
"103838","17743.60189390202","192.168.11.248","192.168.11.111","IEC 60870-5-104","534","-> S (15250)"
"103839","17743.613880951518","192.168.11.111","192.168.11.248","TCP","569","-> S (15250)"
"103840","17743.99250359394","192.168.11.248","192.168.11.111","IEC 60870-5-104","579","-> S (15250)"
"103841","17744.04411112386","192.168.11.111","192.168.11.248","TCP","253","-> S (15250)"
"103842","17744.388983687626","192.168.11.248","192.168.11.111","IEC 60870-5-104","113","-> S (15250)"
"103843","17744.415171232635","192.168.11.111","192.168.11.248","TCP","643","-> S (15250)"
"103844","17744.577826624438","192.168.11.248","192.168.11.111","IEC 60870-5-104","233","-> S (15250)"
"103845","17744.60627758446","192.168.11.111","192.168.11.248","TCP","523","-> S (15250)"
"103846","17744.678792566232","192.168.11.248","192.168.11.111","IEC 60870-5-104","200","-> S (15250)"
"103847","17744.898299748143","192.168.11.111","192.168.11.248","TCP","460","-> S (15250)"
"103848","17745.115778692612","192.168.11.248","192.168.11.111","IEC 60870-5-104","439","-> S (15250)"
"103849","17745.25393467726","192.168.11.111","192.168.11.248","TCP","466","-> S (15250)"
"103850","17745.43120414906","192.168.11.248","192.168.11.111","IEC 60870-5-104","314","-> S (15250)"
"103851","17745.43748862812","192.168.11.111","192.168.11.248","TCP","475","-> S (15250)"
"103852","17745.594820629485","192.168.11.248","192.168.11.111","IEC 60870-5-104","564","-> S (15250)"
"103853","17745.606548025044","192.168.11.111","192.168.11.248","TCP","249","-> S (15250)"
"103854","17745.783990346023","192.168.11.248","192.168.11.111","IEC 60870-5-104","436","-> S (15250)"
"103855","17746.095035380706","192.168.11.111","192.168.11.248","TCP","524","-> S (15250)"
"103856","17746.486875477236","192.168.11.248","192.168.11.111","IEC 60870-5-104","827","-> S (15250)"
"103857","17746.61460779866","192.168.11.111","192.168.11.248","TCP","269","-> S (15250)"
"103858","17746.830836683475","192.168.11.248","192.168.11.111","IEC 60870-5-104","316","-> S (15250)"
"103859","17746.94133949779","192.168.11.111","192.168.11.248","TCP","468","-> S (15250)"
"103860","17747.10931619291","192.168.11.248","192.168.11.111","IEC 60870-5-104","595","-> S (15250)"
"103861","17747.31454587402","192.168.11.111","192.168.11.248","TCP","403","-> S (15250)"
"103862","17747.40461778435","192.168.11.248","192.168.11.111","IEC 60870-5-104","618","-> S (15250)"
"103863","17747.531971424465","192.168.11.111","192.168.11.248","TCP","504","-> S (15250)"
"103864","17747.616890411187","192.168.11.248","192.168.11.111","IEC 60870-5-104","280","-> S (15250)"
"103865","17747.69632131608","192.168.11.111","192.168.11.248","TCP","439","-> S (15250)"
"103866","17747.812889585286","192.168.11.248","192.168.11.111","IEC 60870-5-104","548","-> S (15250)"
"103867","17748.063703947035","192.168.11.111","192.168.11.248","TCP","545","-> S (15250)"
"103868","17748.228159005237","192.168.11.248","192.168.11.111","IEC 60870-5-104","627","-> S (15250)"
"103869","17748.615633448095","192.168.11.111","192.168.11.248","TCP","320","-> S (15250)"
